Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Female,54,58.724453840732906,21.819105691056905,31.105100463678514,52.869565217391305,34.82567353407289,Spanish,"JAVA, Leadership, Leadership, Marketing, "
Female,50,49.563072586328396,13.689024390243894,31.877897990726428,55.975155279503106,48.29635499207607,Spanish,"Web, PPC, Marketing, Data Science, Data Science, Project Management, JAVA, Numpy, Business Development, Leadership, Data Science, Numpy, SEO, Numpy, JAVA, "
Female,33,37.17213114754098,20.228270412642672,46.70511896178804,53.62623762376238,39.91769547325103,English,"Marketing, Marketing, Project Management, PPC, Business Development, Web, "
Female,44,47.44890768146582,16.73780487804877,36.514683153013905,54.732919254658384,30.86370839936608,Spanish,"JAVA, Project Management, JAVA, Python, Numpy, Numpy, Numpy, PPC, Numpy, JAVA, "
Male,36,48.093359631821166,42.961832061068705,40.5395935529082,46.984223300970875,44.85375494071146,French,"Data Science, Marketing, Leadership, PPC, Leadership, Python, Web, JAVA, Leadership, PPC, Data Science, Business Development, "
Female,55,50.97251585623678,34.01422764227642,37.28748068006182,51.62732919254659,43.54199683042789,Chinese,"Project Management, SEO, PPC, SEO, SEO, Web, Leadership, Project Management, Web, Numpy, "
Female,34,42.63661202185792,29.88586479367867,40.216294160057686,52.38861386138614,45.67901234567901,Chinese,"Project Management, Project Management, Project Management, "
Female,25,48.78415300546448,29.88586479367867,40.216294160057686,54.245049504950494,38.27160493827161,Spanish,"Data Science, Project Management, Marketing, Data Science, PPC, JAVA, Project Management, Project Management, PPC, Leadership, JAVA, Data Science, Marketing, Python, "
Female,31,39.221311475409834,29.88586479367867,44.54217736121125,53.62623762376238,25.102880658436213,French,"JAVA, Project Management, Web, Project Management, Marketing, Marketing, SEO, SEO, "
Male,34,50.723208415516105,38.38167938931298,41.94113524877365,51.23179611650485,33.786561264822126,English,"PPC, "
Female,40,41.27049180327869,44.811237928007024,33.727469358327326,44.96287128712871,36.62551440329218,Spanish,"JAVA, Python, Python, Leadership, Leadership, Business Development, Business Development, Numpy, Project Management, SEO, Python, Numpy, JAVA, "
Male,29,48.7508218277449,39.908396946564885,41.94113524877365,53.05218446601942,42.48221343873517,Chinese,"Leadership, SEO, Project Management, Web, Numpy, PPC, Business Development, Leadership, Leadership, Project Management, JAVA, Project Management, "
Male,54,40.87351502445842,34.413265306122454,27.325842696629216,60.52992518703242,45.37164750957854,Chinese,"Business Development, Python, Python, "
Male,55,47.861635220125784,41.215986394557824,35.56554307116105,49.30798004987531,45.37164750957854,French,"Python, Data Science, SEO, SEO, Leadership, Numpy, SEO, PPC, "
Male,44,49.25925925925926,34.413265306122454,40.80898876404495,53.67206982543641,38.47509578544061,English,"Business Development, Project Management, Business Development, PPC, Business Development, Numpy, "
Male,21,44.80604865220249,38.38167938931298,30.728801681850033,53.65898058252427,46.43478260869565,Chinese,"SEO, "
Male,55,49.958071278826,42.066326530612244,38.56179775280899,48.061097256857856,43.0727969348659,French,"JAVA, Business Development, "
Female,39,44.685792349726775,43.9332748024583,43.10021629416006,49.913366336633665,42.38683127572016,English,"Marketing, Python, SEO, Marketing, JAVA, Leadership, Web, Project Management, Business Development, Numpy, Python, Project Management, Numpy, "
Female,18,39.14552736982643,33.99697199091597,46.335187760778865,49.73734785393978,28.876689189189186,Spanish,"PPC, PPC, Business Development, Leadership, Python, SEO, Data Science, Data Science, PPC, "
Female,46,49.563072586328396,31.981707317073166,23.37712519319938,49.7639751552795,44.33438985736925,English,"Python, JAVA, PPC, "
Male,20,40.43591411841249,47.96725784447476,39.88267770876467,53.89134554643083,33.039611964430065,Chinese,"SEO, Web, JAVA, Web, Data Science, Project Management, Data Science, "
Female,48,41.10641296687808,21.819105691056905,30.3323029366306,60.32298136645963,49.88114104595879,French,"Numpy, Project Management, Python, Python, SEO, Web, Python, Numpy, PPC, Web, "
Female,54,43.22057787174066,38.079268292682926,39.60587326120556,55.35403726708075,34.82567353407289,Chinese,"Marketing, JAVA, Web, Data Science, Project Management, Data Science, Leadership, Data Science, Python, Numpy, Marketing, JAVA, JAVA, Web, Leadership, "
Female,19,37.81041388518024,33.23996971990916,48.42141863699583,48.456117873158234,27.187499999999996,Spanish,"Leadership, Data Science, SEO, Numpy, Python, Numpy, SEO, Project Management, JAVA, PPC, Web, Leadership, Numpy, Project Management, "
Male,40,44.148586456278764,43.725190839694655,46.14576033637001,48.19781553398058,36.158102766798415,French,"SEO, Marketing, Numpy, Leadership, Web, Python, Web, Leadership, "
Male,52,51.355695317959466,36.113945578231295,35.56554307116105,54.918952618453865,40.007662835249036,Spanish,"JAVA, Web, JAVA, Leadership, SEO, Business Development, JAVA, Web, PPC, Web, Python, Business Development, Marketing, JAVA, "
Male,19,38.48405985686402,48.6493860845839,46.09385783298827,53.89134554643083,30.614389652384798,Chinese,"Business Development, Numpy, Python, "
Female,49,46.03946441155743,30.96544715447154,32.65069551777434,53.49068322981367,45.126782884310614,Chinese,"Leadership, Marketing, Project Management, Web, "
Male,19,43.68900455432661,44.556616643929054,34.3616287094548,45.67909033480733,42.74050121261115,Spanish,"Python, Project Management, Leadership, Data Science, JAVA, JAVA, Web, Leadership, Python, "
Female,26,52.19945355191257,32.51975417032485,29.40158615717376,51.76980198019802,37.44855967078189,Chinese,"JAVA, Python, PPC, Web, JAVA, Marketing, JAVA, JAVA, Project Management, SEO, Business Development, SEO, Data Science, "
Male,20,44.33962264150943,43.192360163710774,48.16425120772947,56.41819330385344,45.16572352465642,French,"Leadership, Web, Project Management, Project Management, JAVA, JAVA, Marketing, "
Female,41,41.81113460183227,17.754065040650396,34.96908809891808,50.38509316770187,39.580031695721075,French,"Numpy, Python, Business Development, "
Male,31,43.49112426035503,39.145038167938935,38.43728100911002,50.01820388349515,35.36758893280632,Spanish,"Project Management, Numpy, Project Management, Python, Project Management, JAVA, Project Management, SEO, SEO, "
Male,48,42.96995108315863,39.51530612244898,32.56928838951311,49.30798004987531,45.37164750957854,Spanish,"SEO, Python, Marketing, Project Management, Business Development, PPC, Marketing, Marketing, "
Male,46,42.96995108315863,38.66496598639456,37.06367041198502,61.776807980049874,43.0727969348659,Spanish,"SEO, Python, Python, PPC, Project Management, Project Management, "
Female,36,42.63661202185792,28.129938542581215,41.658255227108874,54.245049504950494,48.148148148148145,Chinese,"Marketing, "
Male,38,43.49112426035503,32.274809160305345,27.224947442186405,51.838592233009706,40.11067193675889,Spanish,"JAVA, Project Management, Leadership, Marketing, Business Development, Web, Leadership, Data Science, "
Female,55,54.49612403100775,20.802845528455276,37.28748068006182,54.732919254658384,43.54199683042789,French,"SEO, Python, Project Management, Project Management, Project Management, Business Development, SEO, Numpy, SEO, Leadership, Web, Web, Project Management, Python, Numpy, "
Male,30,43.49112426035503,51.3587786259542,46.846531184302734,59.726941747572816,36.158102766798415,French,"Numpy, "
Female,55,41.10641296687808,22.83536585365853,37.28748068006182,47.900621118012424,45.126782884310614,Spanish,"Data Science, Web, Data Science, Data Science, Web, SEO, "
Male,49,47.162823200559046,41.215986394557824,31.820224719101127,44.943890274314214,39.241379310344826,Spanish,"Numpy, Marketing, PPC, Data Science, Python, JAVA, Web, Numpy, Data Science, Leadership, Web, "
Male,46,52.0545073375262,33.56292517006803,28.823970037453186,50.55486284289277,42.30651340996168,Chinese,"Leadership, Project Management, Numpy, SEO, Web, Leadership, Data Science, Leadership, Python, Project Management, SEO, SEO, SEO, Business Development, Marketing, "
Male,48,48.56044723969252,37.814625850340136,43.80524344569289,45.567331670822945,44.60536398467433,Spanish,"JAVA, PPC, Project Management, Python, Project Management, SEO, Python, "
Male,48,50.65688329839273,37.814625850340136,37.06367041198502,52.425187032418954,39.241379310344826,Chinese,"Web, Business Development, "
Female,55,49.563072586328396,27.91666666666666,33.42349304482225,52.24844720496895,44.33438985736925,Spanish,"Leadership, SEO, Leadership, Project Management, Marketing, Python, "
Male,54,45.06638714185884,24.20918367346939,28.823970037453186,49.30798004987531,45.37164750957854,Spanish,"Web, Web, PPC, Business Development, Business Development, Data Science, Leadership, Business Development, Web, Business Development, Marketing, "
Female,55,39.696969696969695,25.88414634146341,39.60587326120556,51.006211180124225,45.126782884310614,Chinese,"Python, Data Science, SEO, Marketing, PPC, Data Science, JAVA, "
Male,43,42.96995108315863,34.413265306122454,39.31086142322098,56.78927680798005,43.0727969348659,Spanish,"SEO, Web, Project Management, Business Development, Marketing, Web, Python, "
Female,45,40.401691331923885,34.01422764227642,28.786707882534774,55.35403726708075,38.78763866877971,Chinese,"JAVA, SEO, Numpy, Business Development, SEO, PPC, "
Female,28,51.51639344262295,41.29938542581212,34.448449891852924,54.245049504950494,37.44855967078189,English,"Python, PPC, JAVA, SEO, Python, Business Development, SEO, Numpy, Marketing, SEO, Marketing, "
Female,53,44.630021141649046,17.754065040650396,35.74188562596599,51.006211180124225,35.61806656101426,Spanish,"Web, SEO, Data Science, Business Development, Leadership, Python, PPC, JAVA, Web, Marketing, Python, "
Male,24,42.17619986850756,39.145038167938935,32.831114225648214,57.2997572815534,27.462450592885375,French,"PPC, Web, Data Science, Marketing, Python, Data Science, Python, "
Male,20,41.73715029277814,45.2387448840382,36.432022084196,53.25963360707517,34.656426839126915,English,"JAVA, Project Management, Numpy, Python, SEO, Numpy, Numpy, Business Development, PPC, Data Science, "
Male,36,39.54635108481262,44.48854961832061,44.043447792571826,56.08616504854369,39.3201581027668,Spanish,"SEO, Business Development, SEO, Business Development, Data Science, Web, "
Male,22,34.94411571334648,37.61832061068702,44.043447792571826,50.01820388349515,42.48221343873517,French,"SEO, Leadership, Web, Business Development, Numpy, JAVA, "
Male,37,33.62919132149901,39.145038167938935,40.5395935529082,51.23179611650485,31.415019762845848,Spanish,"JAVA, Leadership, SEO, Numpy, Marketing, Numpy, Web, "
Female,42,48.858350951374206,13.689024390243894,32.65069551777434,56.59627329192547,44.33438985736925,Chinese,"Leadership, Web, Python, Data Science, Leadership, Business Development, Numpy, JAVA, Data Science, "
Female,40,46.73497267759563,25.496049165935034,42.379235760634465,50.53217821782178,39.91769547325103,French,"Web, Business Development, PPC, Business Development, Python, Data Science, Marketing, "
Male,22,46.12097304404996,51.3587786259542,43.3426769446391,47.59101941747573,32.20553359683794,Spanish,"Marketing, Project Management, PPC, SEO, Leadership, Numpy, SEO, PPC, Web, SEO, Data Science, SEO, JAVA, Python, "
Male,22,42.833662064431294,37.61832061068702,36.334968465311846,50.625,48.80632411067193,French,"Leadership, Marketing, Web, Marketing, Python, SEO, Web, Python, Data Science, Numpy, Marketing, SEO, SEO, "
Male,53,50.65688329839273,31.862244897959183,34.06741573033708,57.412718204488776,38.47509578544061,Spanish,"PPC, Numpy, Business Development, Data Science, Web, Leadership, Python, SEO, SEO, Data Science, Marketing, Project Management, JAVA, "
Male,42,47.162823200559046,43.76700680272109,30.322097378277157,56.16583541147132,46.137931034482754,Chinese,"Web, Numpy, Leadership, PPC, Data Science, Marketing, Project Management, PPC, Marketing, Numpy, SEO, Business Development, Project Management, Data Science, SEO, "
Female,37,46.05191256830601,34.27568042142231,40.93727469358328,47.43811881188119,33.33333333333333,English,"PPC, Business Development, Business Development, PPC, Data Science, Numpy, PPC, Business Development, PPC, SEO, Python, Leadership, Project Management, Leadership, Web, "
Female,52,45.334742776603235,15.721544715447145,31.877897990726428,49.7639751552795,38.78763866877971,French,"Web, PPC, Leadership, Business Development, Leadership, Marketing, Python, "
Female,45,50.26779422128259,21.819105691056905,38.833075734157646,60.94409937888199,36.41045958795562,English,"Numpy, Marketing, JAVA, "
Male,47,47.162823200559046,36.964285714285715,32.56928838951311,54.29551122194514,42.30651340996168,Chinese,"Project Management, Numpy, Numpy, Leadership, Python, Numpy, PPC, Web, Project Management, Python, "
Male,33,46.12097304404996,34.56488549618321,37.73651016117729,50.625,31.415019762845848,Chinese,"Web, JAVA, Leadership, "
Female,47,40.401691331923885,26.900406504065035,27.241112828438947,47.27950310559007,41.1648177496038,Spanish,"Numpy, Data Science, Data Science, Python, Business Development, "
Male,28,44.80604865220249,42.961832061068705,44.043447792571826,57.2997572815534,39.3201581027668,Spanish,"Marketing, SEO, Numpy, Leadership, Marketing, Web, Leadership, Web, Business Development, Business Development, Marketing, PPC, Web, Leadership, Project Management, "
Male,27,44.80604865220249,49.83206106870229,48.24807288016819,63.974514563106794,41.69169960474308,English,"Project Management, PPC, Leadership, Project Management, PPC, Web, Marketing, Marketing, Project Management, Python, Web, "
Male,51,41.57232704402516,39.51530612244898,30.322097378277157,62.400249376558605,33.877394636015325,French,"Marketing, Data Science, Data Science, "
Male,51,41.57232704402516,31.862244897959183,34.06741573033708,50.55486284289277,36.17624521072796,English,"JAVA, SEO, JAVA, Python, PPC, Leadership, "
Male,42,50.65688329839273,41.215986394557824,41.55805243445693,44.943890274314214,47.67049808429118,English,"Project Management, PPC, Marketing, Data Science, JAVA, Data Science, Project Management, Project Management, SEO, PPC, Web, "
Male,54,40.87351502445842,31.862244897959183,35.56554307116105,53.04862842892768,38.47509578544061,English,"Project Management, "
Female,32,44.002732240437155,36.90956979806849,35.89041095890411,38.1559405940594,39.91769547325103,French,"SEO, JAVA, Web, Marketing, Numpy, PPC, Marketing, Business Development, SEO, PPC, Python, Web, Web, "
Female,26,35.80601092896175,26.374012291483762,42.379235760634465,56.72029702970297,34.15637860082305,French,"Data Science, Numpy, Marketing, Business Development, Project Management, JAVA, Business Development, Marketing, Leadership, Numpy, Python, "
Male,42,57.6450034940601,38.66496598639456,28.823970037453186,60.52992518703242,43.83908045977011,English,"Business Development, Marketing, PPC, Numpy, Web, Data Science, Business Development, Data Science, Web, PPC, PPC, PPC, Business Development, Project Management, "
Male,28,53.353057199211044,38.38167938931298,39.83882270497547,52.445388349514566,34.57707509881423,Chinese,"Project Management, Web, Data Science, JAVA, Numpy, Data Science, Project Management, SEO, "
Male,55,43.668763102725364,35.26360544217687,42.30711610486892,59.906483790523694,46.137931034482754,English,"Marketing, JAVA, Leadership, "
Female,54,43.925299506694856,3.5264227642276325,36.514683153013905,47.27950310559007,44.33438985736925,English,"Marketing, Data Science, Web, Business Development, Business Development, Web, "
Male,49,45.76519916142558,27.610544217687078,42.30711610486892,56.78927680798005,36.94252873563218,Spanish,"PPC, PPC, JAVA, Numpy, Python, Project Management, "
Male,37,42.833662064431294,33.038167938931295,44.043447792571826,51.23179611650485,32.20553359683794,Chinese,"Project Management, Business Development, SEO, "
Male,51,49.958071278826,30.161564625850342,40.05992509363296,56.16583541147132,46.137931034482754,French,"Data Science, JAVA, Project Management, "
Male,43,52.0545073375262,36.113945578231295,34.06741573033708,50.55486284289277,44.60536398467433,English,"SEO, SEO, Marketing, PPC, Python, Leadership, Business Development, SEO, PPC, PPC, JAVA, "
Male,45,41.57232704402516,42.91666666666667,34.81647940074907,51.80174563591022,46.137931034482754,Chinese,"Project Management, Marketing, "
Male,23,44.80604865220249,33.80152671755725,38.43728100911002,62.154126213592235,38.5296442687747,Spanish,"SEO, Project Management, Python, Data Science, PPC, Business Development, Business Development, JAVA, Data Science, Project Management, Python, Web, Project Management, Data Science, "
Male,24,48.7508218277449,42.961832061068705,44.744218640504556,55.47936893203884,40.11067193675889,Chinese,"SEO, Business Development, Python, SEO, JAVA, Python, JAVA, Project Management, Python, Leadership, Python, Numpy, SEO, JAVA, "
Female,21,39.904371584699454,31.641791044776124,40.216294160057686,45.58168316831683,38.27160493827161,Spanish,"Python, SEO, Project Management, SEO, Python, "
Female,25,41.27049180327869,23.74012291483758,48.14708002883923,47.43811881188119,36.62551440329218,English,"Project Management, JAVA, Business Development, Marketing, SEO, Leadership, Leadership, "
Female,22,46.05191256830601,33.397717295873576,38.77433309300649,51.76980198019802,40.74074074074074,Chinese,"Python, Python, Numpy, Project Management, Data Science, JAVA, Business Development, Leadership, SEO, Marketing, Business Development, Project Management, Web, "
Male,38,42.833662064431294,36.854961832061065,37.03573931324457,50.01820388349515,44.85375494071146,English,"Web, Data Science, Marketing, SEO, Python, Python, "
Male,54,52.0545073375262,30.161564625850342,35.56554307116105,52.425187032418954,46.90421455938697,Spanish,"Numpy, Numpy, Project Management, Leadership, JAVA, JAVA, Web, "
Female,27,41.95355191256831,34.27568042142231,45.98413842826244,51.1509900990099,45.67901234567901,Chinese,"Python, Marketing, Numpy, Project Management, Web, Marketing, Web, Data Science, JAVA, Leadership, "
Male,24,39.54635108481262,45.25190839694657,39.83882270497547,43.34344660194175,37.73913043478261,Spanish,"Python, Leadership, Project Management, SEO, SEO, SEO, PPC, Python, Project Management, PPC, Numpy, SEO, "
Female,42,45.334742776603235,15.721544715447145,42.69706336939721,60.32298136645963,45.126782884310614,English,"Numpy, Web, Project Management, SEO, Leadership, JAVA, Business Development, Marketing, Marketing, "
Female,26,39.221311475409834,36.90956979806849,43.821196827685654,51.1509900990099,37.44855967078189,Chinese,"Web, Business Development, Project Management, Leadership, PPC, Numpy, Python, PPC, Python, Data Science, PPC, "
Female,35,46.05191256830601,37.78753292361721,35.89041095890411,52.38861386138614,30.8641975308642,Chinese,"Python, Numpy, JAVA, JAVA, Leadership, "
Male,32,54.667981591058506,39.908396946564885,34.23265592151367,56.08616504854369,33.786561264822126,English,"SEO, JAVA, Web, Marketing, SEO, Data Science, Business Development, Web, JAVA, "
Male,29,42.833662064431294,42.19847328244275,32.831114225648214,53.05218446601942,40.901185770750985,English,"Data Science, JAVA, Business Development, Numpy, Web, JAVA, Numpy, Data Science, SEO, Python, Marketing, Data Science, Leadership, Project Management, "
Female,38,33.7568306010929,32.51975417032485,43.821196827685654,43.10643564356435,41.56378600823045,French,"SEO, Project Management, Marketing, PPC, "
Male,18,46.942094990240726,35.68894952251023,43.333333333333336,51.36449778900821,42.74050121261115,Chinese,"PPC, Python, Business Development, Web, Data Science, Numpy, PPC, Web, Web, Business Development, Leadership, Business Development, Web, "
Male,21,42.833662064431294,44.48854961832061,38.43728100911002,45.77063106796116,34.57707509881423,Chinese,"Marketing, Python, Python, Project Management, Python, Marketing, Python, Numpy, Python, "
Male,49,47.162823200559046,35.26360544217687,38.56179775280899,58.65960099750623,33.11111111111111,Chinese,"SEO, Marketing, Leadership, SEO, Business Development, "
Female,18,43.81842456608811,33.23996971990916,46.335187760778865,57.42472773862909,28.032094594594593,Spanish,"Python, Numpy, Leadership, SEO, Leadership, Leadership, Business Development, Business Development, Marketing, Marketing, "
Female,25,39.904371584699454,32.51975417032485,45.26315789473685,38.774752475247524,31.68724279835391,English,"SEO, JAVA, SEO, Business Development, Data Science, Project Management, Python, SEO, SEO, Project Management, "
Female,23,43.31967213114754,32.51975417032485,38.0533525594809,49.913366336633665,36.62551440329218,French,"SEO, Leadership, JAVA, PPC, JAVA, Project Management, Business Development, Project Management, Numpy, "
Male,25,43.49112426035503,36.854961832061065,42.64190609670638,57.90655339805825,46.43478260869565,French,"JAVA, Marketing, JAVA, Data Science, JAVA, Project Management, Numpy, Python, Web, Numpy, PPC, Project Management, "
Female,38,49.467213114754095,42.17734855136084,33.727469358327326,53.007425742574256,28.395061728395063,French,"JAVA, Project Management, JAVA, Data Science, Business Development, Leadership, SEO, PPC, Leadership, JAVA, "
Female,34,42.63661202185792,31.641791044776124,42.379235760634465,55.48267326732673,30.8641975308642,English,"JAVA, SEO, Marketing, Leadership, PPC, Web, JAVA, JAVA, PPC, Numpy, Python, Python, Project Management, "
Female,50,48.15362931642001,16.73780487804877,28.786707882534774,49.7639751552795,40.37242472266244,Chinese,"Leadership, "
Male,25,42.17619986850756,46.778625954198475,44.043447792571826,54.265776699029125,40.901185770750985,French,"Data Science, Leadership, PPC, PPC, Business Development, "
Male,20,44.99024072869226,42.51023192360164,46.09385783298827,56.41819330385344,31.422797089733223,Spanish,"Leadership, Marketing, SEO, Python, Project Management, Web, Project Management, Leadership, Leadership, Numpy, JAVA, "
Female,41,44.630021141649046,28.93292682926829,41.151468315301386,47.27950310559007,32.448494453248806,French,"Python, Python, Leadership, PPC, "
Male,29,46.778435239973696,42.961832061068705,35.634197617379115,51.23179611650485,23.5098814229249,Chinese,"SEO, Marketing, JAVA, Marketing, Marketing, "
Female,51,49.563072586328396,16.73780487804877,34.96908809891808,54.732919254658384,31.656101426307444,Spanish,"Business Development, Business Development, Numpy, Data Science, PPC, Numpy, Python, Business Development, PPC, Marketing, SEO, Data Science, Business Development, Marketing, JAVA, "
Male,33,38.888888888888886,36.854961832061065,44.043447792571826,59.726941747572816,46.43478260869565,Spanish,"Numpy, Project Management, Web, Data Science, JAVA, Business Development, Business Development, Business Development, SEO, Marketing, "
Male,35,42.833662064431294,37.61832061068702,36.334968465311846,58.5133495145631,39.3201581027668,French,"Business Development, Project Management, PPC, Web, Business Development, SEO, Leadership, Marketing, Data Science, Web, Project Management, Numpy, SEO, Business Development, "
Female,27,41.95355191256831,36.90956979806849,29.40158615717376,51.76980198019802,35.80246913580247,Spanish,"Leadership, "
Male,42,49.25925925925926,34.413265306122454,43.80524344569289,49.30798004987531,38.47509578544061,French,"SEO, Data Science, Leadership, "
Female,38,48.10109289617486,34.27568042142231,33.006488824801735,51.1509900990099,41.56378600823045,French,"Numpy, JAVA, Project Management, Marketing, Leadership, "
Female,29,49.467213114754095,26.374012291483762,33.006488824801735,44.34405940594059,39.09465020576132,French,"Project Management, Leadership, Web, Data Science, JAVA, Python, Numpy, "
Male,24,44.148586456278764,33.038167938931295,36.334968465311846,50.625,39.3201581027668,English,"Marketing, PPC, SEO, Numpy, Numpy, Numpy, Web, "
Female,44,48.858350951374206,22.83536585365853,30.3323029366306,51.006211180124225,45.126782884310614,French,"Business Development, JAVA, SEO, SEO, Project Management, "
Female,50,53.791402396053556,28.93292682926829,26.468315301391034,52.24844720496895,38.78763866877971,Chinese,"PPC, Leadership, Business Development, Python, Business Development, Marketing, "
Female,42,40.401691331923885,32.99796747967479,24.149922720247293,59.08074534161491,51.465927099841515,English,"JAVA, Data Science, Marketing, "
Male,18,43.03838646714378,47.96725784447476,43.333333333333336,53.89134554643083,46.78253839935327,French,"Numpy, Numpy, Project Management, SEO, Leadership, JAVA, Web, "
Female,54,46.74418604651162,29.949186991869915,31.877897990726428,46.037267080745345,39.580031695721075,French,"Project Management, Web, Python, Leadership, Web, Numpy, Data Science, Python, Web, Project Management, "
Male,54,46.46401118099231,36.964285714285715,41.55805243445693,54.29551122194514,41.54022988505747,French,"JAVA, Project Management, Marketing, Leadership, Project Management, Numpy, JAVA, Data Science, SEO, Business Development, SEO, "
Female,26,47.41803278688525,36.03160667251976,38.77433309300649,53.62623762376238,43.20987654320987,English,"Numpy, Leadership, PPC, Python, PPC, Web, Python, Web, Business Development, Python, Python, Python, Python, JAVA, "
Male,22,50.723208415516105,42.19847328244275,39.83882270497547,54.265776699029125,35.36758893280632,Chinese,"Web, Leadership, JAVA, "
Male,34,52.038132807363574,39.145038167938935,44.744218640504556,53.65898058252427,40.11067193675889,Chinese,"Python, Numpy, Data Science, Business Development, Web, Leadership, Data Science, Numpy, Business Development, Numpy, Marketing, JAVA, "
Female,38,39.904371584699454,24.61808604038631,30.84354722422495,48.67574257425743,29.218106995884774,Spanish,"JAVA, Python, Business Development, Business Development, Marketing, Numpy, Data Science, Project Management, SEO, Python, SEO, JAVA, SEO, Business Development, Numpy, "
Female,51,42.51585623678647,23.851626016260155,35.74188562596599,51.62732919254659,34.03328050713153,Spanish,"SEO, Python, Leadership, SEO, Web, Web, SEO, PPC, SEO, JAVA, Python, "
Male,27,45.46351084812623,39.145038167938935,44.043447792571826,55.47936893203884,44.85375494071146,Chinese,"Leadership, Project Management, "
Female,40,45.368852459016395,28.129938542581215,37.3323720259553,46.81930693069307,34.97942386831276,English,"Leadership, Web, "
Female,51,38.9922480620155,40.11178861788618,33.42349304482225,51.006211180124225,44.33438985736925,Chinese,"Leadership, Marketing, SEO, Numpy, Python, SEO, "
Male,45,55.548567435359885,43.76700680272109,43.80524344569289,56.78927680798005,37.70881226053639,Spanish,"PPC, Python, Marketing, PPC, Business Development, Data Science, Numpy, "
Female,26,33.07377049180327,31.641791044776124,46.70511896178804,53.62623762376238,39.91769547325103,Chinese,"Business Development, Project Management, Data Science, Web, JAVA, Numpy, SEO, Data Science, JAVA, Business Development, "
Female,30,43.31967213114754,29.88586479367867,41.658255227108874,44.34405940594059,44.03292181069959,Chinese,"JAVA, Numpy, PPC, Business Development, "
Male,31,44.148586456278764,47.54198473282443,37.03573931324457,52.445388349514566,33.786561264822126,Chinese,"Project Management, SEO, JAVA, Leadership, SEO, Numpy, Numpy, Data Science, "
Male,34,46.778435239973696,47.54198473282443,37.73651016117729,57.90655339805825,34.57707509881423,English,"Marketing, Marketing, Python, Leadership, Business Development, PPC, PPC, Web, "
Male,54,50.65688329839273,39.51530612244898,29.57303370786517,57.412718204488776,43.0727969348659,Chinese,"Numpy, Web, SEO, Marketing, Python, Leadership, Project Management, SEO, Data Science, Web, "
Female,53,41.81113460183227,28.93292682926829,29.559505409582687,57.838509316770185,44.33438985736925,French,"SEO, PPC, PPC, Data Science, JAVA, Web, Leadership, "
Male,29,34.28665351742275,44.48854961832061,46.14576033637001,49.411407766990294,38.5296442687747,Spanish,"Business Development, Marketing, Web, Leadership, Leadership, Marketing, Leadership, Numpy, PPC, SEO, Numpy, Web, "
Female,53,53.791402396053556,25.88414634146341,31.105100463678514,57.838509316770185,41.95721077654516,French,"JAVA, Marketing, Marketing, JAVA, Business Development, Project Management, Data Science, Business Development, Project Management, PPC, Numpy, "
Female,41,44.630021141649046,19.78658536585365,47.333848531684694,48.52173913043479,34.03328050713153,Spanish,"Project Management, JAVA, PPC, Business Development, "
Female,21,35.12295081967213,27.25197541703249,27.238644556596977,46.81930693069307,31.68724279835391,French,"JAVA, Web, Leadership, Leadership, Business Development, Web, Data Science, Web, Python, Data Science, Marketing, "
Male,39,43.49112426035503,35.32824427480916,47.54730203223546,42.7366504854369,40.11067193675889,French,"Project Management, SEO, Project Management, Leadership, Business Development, PPC, Marketing, Leadership, PPC, Data Science, Python, Leadership, "
Female,47,46.74418604651162,18.770325203252025,41.151468315301386,51.006211180124225,38.78763866877971,English,"Data Science, Leadership, Web, "
Female,40,31.024590163934427,26.374012291483762,38.0533525594809,51.76980198019802,35.80246913580247,Chinese,"Data Science, Python, Leadership, Numpy, Marketing, Python, Leadership, Leadership, SEO, Numpy, "
Male,48,55.548567435359885,25.909863945578234,26.57677902621723,48.061097256857856,57.632183908045974,Spanish,"SEO, Business Development, Data Science, Project Management, Business Development, PPC, Data Science, Leadership, JAVA, Marketing, PPC, Marketing, "
Female,46,46.03946441155743,34.01422764227642,35.74188562596599,49.7639751552795,42.74960380348652,English,"Business Development, Project Management, JAVA, "
Male,19,52.14703968770332,52.74215552523874,37.12215320910973,46.942514213518635,41.93209377526273,Spanish,"Project Management, PPC, Marketing, Data Science, "
Male,51,49.958071278826,33.56292517006803,37.81273408239701,52.425187032418954,40.77394636015325,Chinese,"Numpy, Marketing, Project Management, Numpy, Web, Business Development, Numpy, Python, Marketing, Leadership, PPC, PPC, Marketing, Marketing, "
Male,54,49.25925925925926,22.508503401360546,28.823970037453186,59.28304239401496,44.60536398467433,English,"Project Management, Leadership, Python, "
Male,54,55.548567435359885,29.31122448979592,40.80898876404495,56.16583541147132,41.54022988505747,Spanish,"Web, Python, Business Development, Numpy, "
Male,33,41.518737672583825,40.67175572519084,43.3426769446391,51.23179611650485,40.11067193675889,French,"Python, Leadership, Project Management, JAVA, Project Management, JAVA, "
Male,41,42.96995108315863,40.3656462585034,36.31460674157304,54.29551122194514,40.77394636015325,French,"Project Management, Business Development, Marketing, PPC, Web, Project Management, Project Management, Numpy, JAVA, SEO, SEO, PPC, Web, "
